Unnamed: 0,glcm_count,glcm_mean,ss_count,ss_mean,ss_std,substrate
0,9638,0.164417945243,9638,13.5781890369,3.82782328191,gravel
1,1298,0.13374723602,1298,17.1035983845,3.81524519747,boulders
2,16810,0.201522923367,16810,12.8588172963,3.79212165481,sand
3,2074,0.126166407145,2074,16.3492534053,3.26443535178,gravel
4,59523,0.213939786144,59523,14.1024635435,3.728196559,sand
5,5709,0.159159524196,5709,17.430889002,3.06360908419,gravel
6,6346,,6344,15.980268019,3.73272179403,boulders
7,4280,0.168990746614,4280,14.5579713055,3.77922823837,gravel
8,12059,,12037,11.1870949988,2.62024744138,sand
9,4425,0.225707331943,4425,5.63126588983,1.61131247879,sand
10,11305,,11298,13.6476630266,3.79148240562,boulders
11,10298,0.222892543417,10298,9.17605891314,1.92487706447,sand
12,4498,,4497,16.4653814348,2.80380484525,boulders
13,18151,0.195649597259,18151,8.94519499614,2.24692069785,sand
14,14397,0.229003244898,14397,7.29417478468,1.87035939411,sand
15,6543,0.180094886114,6543,10.3064797302,2.5050303777,gravel
16,6268,0.154036569991,6268,12.6653213744,2.60850027636,gravel
17,4413,0.155111092006,4413,14.0798439978,2.80837988495,sand
18,15013,0.213042755523,15013,9.62517276694,2.43889609289,sand
19,2971,0.23592877717,2971,7.08895757952,1.40716398082,sand
20,11784,0.235533466326,11784,9.98966686821,1.83102560104,sand
21,6796,0.234916790294,6796,8.75546162265,1.50397713669,sand
22,2799,0.168069995527,2799,9.92694935691,2.45862397686,gravel
23,1402,0.172774125778,1402,10.9828815977,2.2346952145,gravel
24,2626,0.194518159749,2626,9.44110948805,1.89292649009,sand
25,8091,0.197871737067,8091,9.54322511123,2.05687323994,sand
26,4439,0.175929541093,4439,14.8108614694,3.25154001368,boulders
27,10119,0.201314127508,10119,11.2112440088,1.90313472644,sand
28,10963,0.205753024734,10963,8.38464180653,2.14532526663,sand
29,11855,0.227317636941,11855,9.64811985976,2.25183414101,sand
30,12065,0.15613182501,12065,17.2612373083,3.6340055265,boulders
31,5438,0.193450198186,5438,12.7132806753,2.55788258314,sand
32,9276,0.187310551507,9276,15.2316411303,2.77236315561,sand
33,2894,0.227012924268,2894,9.06211666379,1.97590682721,sand
34,2106,0.178355464229,2106,9.45316024157,1.92752807777,sand
35,8347,0.182832196214,8347,14.0902335794,3.03039931036,gravel
36,5809,0.156327384046,5809,15.2010175482,2.97036148401,gravel
37,5266,,5248,14.2654463605,2.6426773937,gravel
38,1967,0.162389525436,1967,14.0985677745,2.51774481772,gravel
39,3133,0.19966857501,3133,11.5362833646,2.04514501261,sand
40,2245,0.169025188353,2245,14.0545004524,2.44711355865,sand
41,1634,0.156074327821,1634,17.005543815,3.07511690035,boulders
42,1288,0.144443606738,1288,15.256029212,2.84694497932,boulders
43,13255,0.219623914767,13255,9.30325113165,1.8451255466,sand
44,9458,0.179087189747,9458,14.8330579932,2.83658233009,sand
45,5574,0.175208927698,5574,14.6381946313,2.83386576638,sand
46,3858,0.174617215597,3858,15.7521120885,2.53320176003,sand
47,7010,0.199618639109,7010,10.0767976551,2.18742536045,sand
48,6674,0.220154156112,6674,8.87443811807,1.75097825399,sand
49,13913,0.161607336383,13913,14.5005312028,3.48720254722,gravel
50,3401,0.199400688963,3401,9.79583899956,1.83333112323,sand
51,6224,0.159083417878,6224,14.7853470437,3.39535540162,gravel
