Unnamed: 0,glcm_count,glcm_mean,ss_count,ss_mean,ss_std,substrate
47,1852,0.271870656353,1852,10.6709005467,2.60053510735,sand
48,5775,0.446409462933,5775,12.8684550866,1.77716051976,sand
49,4731,0.44330271332,4731,14.8970289051,1.8566222008,sand
50,5893,0.477955340287,5893,3.5282061344,1.84647839144,sand
51,4421,0.449619861837,4421,4.507334932,2.43771974908,sand
52,3514,0.412008321346,3514,5.86339130087,2.11219190351,sand
53,4155,0.407017177394,4155,4.49138650722,1.87795995806,sand
54,4177,0.512004038578,4177,2.12533269055,1.4660046087,sand
55,2763,0.384348120674,2763,11.3307885451,2.16416039507,sand
56,1803,0.32227713468,1803,12.1469837597,2.40362160706,sand
